#,اسم الوظيفة
642,أخصائي أول الفحص والجودة
643,منسق فحص الجودة
644,أخصائي المخزون الأمني
645,مدير قسم المخزون الأمني
646,مدير الإدارة العامة للمنتجات
647,مدير إدارة تشغيل تكامل البرمجيات
648,مسؤول اختبارات اختراق
649,مدير إدارة اختبار الإختراق
650, مسؤول الحوكمة والالتزام
651,مسؤول أختبار الاختراق
652,أخصائي اختبار الاختراق 
653,مسؤول تقييم الثغرات
654,خبير تقييم الثغرات
655,أخصائي تقييم الثغرات
656,مدير إدارة تقييم الثغرات
657,مدير الإدارة العامة لتشغيل الأنظمة و الخدمات
658,مهندس تشغيل خدمات البيانات مساعد
659,مهندس تشغيل خدمات البيانات
660,مهندس أول تشغيل خدمات البيانات
661,مهندس أنظمة التشغيل مساعد
662,مهندس أنظمة التشغيل
663,مهندس أول انظمة التشغيل
664,مدير إدارة تشغيل أنظمة البنية التحتية
665,مهندس تشغيل أنظمة البيانات مساعد
666,مدير إدارة تشغيل أنظمة البيانات
667,مهندس تشغيل أنظمة البيانات 
668,مهندس أول تشغيل أنظمة البيانات
669,مدير الإدارة العامة لتشغيل خدمات الحوسبة السحابية
670,أخصائي برمجيات الحوسبة السحابية
671,مدير الإدارة العامة لتطوير خدمات الحوسبة السحابية
672,أخصائي أول برمجيات الحوسبة السحابية
673,مدير إدارة تشغيل برمجيات الحوسبة السحابية
674,أخصائي أول تشغيل برمجيات الحوسبة السحابية
675,اخصائي تشغيل برمجيات الحوسبة السحابية
676,مسؤول تشغيل برمجيات الحوسبة السحابية
677,أخصائي تشغيل أنظمة الحوسبة السحابية
678,أخصائي أول تشغيل أنظمة الحوسبة السحابية
679,مدير إدارة تشغيل أنظمة الحوسبة السحابية
680,أخصائي تشغيل منصات الحوسبة السحابية
681,أخصائي أول الأتمتة والتكامل للحوسبة السحابية
682,أخصائي أول تشغيل منصات الحوسبة السحابية
683,مسؤول تشغيل منصات الحوسبة السحابية
684,أخصائي تجربة واجهات المستخدم للحوسبة السحابية
685,أخصائي تجرية واجهات المستخدم للحوسبة السحابية
686,مسؤول تجربة واجهات المستخدم للحوسبة السحابية
687,مدير إدارة تجربة واجهات المستخدم للحوسبة السحابية
688,أخصائي الأتمتة والتكامل للحوسبة السحابية
689,مدير إدارة الأتمتة والتكامل وهندسة البرمجيات للحوسبة السحابية
690,خبير الأتمتة والتكامل للحوسبة السحابية
691,مسؤول اتمته و التكامل للحوسبة السحابية 
692,مسؤول برمجيات الحوسبة السحابية
693,خبير برمجيات الحوسبة السحابية
694,أخصائي تطوير خدمات الحوسبة السحابية
695,مدير إدارة قطاع الثقافة والإعلام وتطوير المدن
696,مدير إدارة قطاع المال والتجارة والصناعة
697,مدير إدارة قطاع التنمية والعمل
698,مدير إدارة قطاع الصحة والتعليم
699,مساعد مدير المركز للاتصالات الآمنة
700,أخصائي أول الأنظمة والشبكات الآمنة
701,أخصائي إجراءات تصميم الخدمات
702,رئيس قسم إجراءات تصميم الخدمات
703,رئيس قسم التميز في الخدمات التقنية
704,أخصائي هيكلة انظمة المعلومات مساعد
705,اخصائي أول أدوات الهيكلة المؤسسية
706,مدير قسم أدوات المعمارية المؤسسية
707,أخصائي أدوات المعمارية المؤسسية
708,مدير الإدارة العامة للإنجاز
709,مدير إدارة إنجاز مسار التواصل
710,مدير إدارة إنجاز مسار الخدمات الأساسية
711,أخصائي أول الشركاء والتمكين الرقمي
712,مدير مكتب مساعد مدير المركز للاتصالات الآمنة
713,مدير إدارة الحوكمة والامتثال
714,مسؤول حوكمة وامتثال
715,اخصائي الحوكمة والامتثال مساعد
716,مدير الإدارة العامة لمركز عمليات الاتصالات الآمنة
717,نائب مساعد مدير مركز المعلومات الوطني للإتصالات الآمنة
718,مدير عام الإدارة العامة للتطوير الآمن
719,أخصائي أول عمليات الاتصالات الآمنة
720,أخصائي عمليات الاتصالات الآمنة مساعد
721,مدير إدارة عمليات الاتصالات الآمنة
722,أخصائي عمليات الاتصالات الآمنة
723,أخصائي المراقبة والاستجابة مساعد
724,أخصائي الأنظمة والشبكات الآمنة مساعد
725,مدير إدارة الأنظمة والشبكات الآمنة
726,خبير الأنظمة والشبكات الآمنة
727,اخصائي الأصول والتركيبات مساعد
728,مدير إدارة الأصول والتركيبات
729,أخصائي تصميم التطبيقات الآمنة
730,اخصائي تصميم التطبيقات الآمنة مساعد
731,اخصائي اول تصميم التطبيقات الامنه
732,أخصائي أول تصميم التطبيقات الآمنة
733,مدير إدارة تطوير التطبيقات الآمنة
734,مدير إدارة تصميم التطبيقات الآمنة
735,أخصائي تطوير التطبيقات الآمنة
736,أخصائي أول تطوير التطبيقات الآمنة
737,Business Intelligence Department Manager
738,مدير قسم تطوير مراصد المعلومات وتحليل البيانات
739,مسؤول دعم معلوماتي
740,مدير قسم الدعم المعلوماتي والتقارير
741,أخصائي دعم معلوماتي مساعد
742,Data Optimization Department Manager
743,مدير إدارة تنفيذ البرامج الإستراتيجية
744,أخصائي إدارة مشاريع
745,مدير مشروع برامج السحابة الخاصة
746,مدير برنامج مراكز البيانات
747,مدير قسم برنامج مراكز البيانات
748,مدير برنامج السحابة الخاصة
749,مدير قسم برنامج السحابة الخاصة
750,Networks & Communications Program Section Head
751,مدير برنامج الشبكات والاتصالات
752,مهندس اول الحلول الرقمية
753,مدير قسم الحلول الرقمية
754,مدير قسم البيانات المدارة
755,أخصائي توثيق الإجراءات
756,مدير قسم توثيق الإجراءات
757,مسؤول توثيق الإجراءات
758,اخصائي أول قياس وتحسين الإجراءات
759,اخصائي أول التخطيط ومتابعة التحسن
760,مدير قسم التخطيط ومتابعة التحسن
761,مسؤول متابعة الامتثال
762,مدير قسم المعايير التشغيلية
763,أخصائي أول المعايير التشغيلية
764,اخصائي متابعة الامتثال
765,اخصائي أول متابعة الامتثال
766,مدير قسم متابعة الامتثال
767,مدير مكتب مساعد مدير مركز للأمن السيبراني
768,مهندس دعم فني
769,أخصائي إدارة مشاريع التحول الرقمي
770,أخصائي تحليل برمجيات أول
771,أخصائي مراكز اتصال أول
772,أخصائي أول صلاحيات وصول
773,دعم فني
774,أخصائي جودة وأداء التحول الرقمي
775,مسؤول الشبكة المحلية
776,أخصائي حوكمة تحول رقمي أول
777,مسؤول مراكز الاتصال الداخلي
778,أخصائي أصول رقمية أول
779,محلل أول التكوين
780,مدير خدمة تقنية المعلومات
781,محلل أول نظم
782,مسؤول ضمان الجودة
783,أخصائي نضج رقمي أول
784,مدير الإدارة العامة لخدمات التحول الرقمي
785,أخصائي أول خدمات تحول رقمي
786,مسؤول مجالس ولجان
787,أخصائي مجالس ولجان
788,مسؤول اعداد محتوى
789,مسؤول تصميم جرافيك
790,أخصائي الاستجابة السريعة
791,مسؤول الاستجابة السريعة
792,مستشار معالي مدير مركز المعلومات الوطني
793,مدير إدارة الاستجابة السريعة
794,مدير الإدارة العامة لمكتب المستشارين
795,مدير قسم المتابعة التنفيذية
796,مدير قسم المراسم و العلاقات
797,مدير قسم السكرتارية
798,مدير إدارة المراجعة الفنية
799,أخصائي أول مراجعة الفنية
800,مدير الإدارة العامة للخدمات المدارة
801,مدير إدارة الخدمات المدارة للبرامج الوطنية
802,مسؤول أمن المنتجات
803,أخصائي أول أمن المنتجات
804,أخصائي أمن المنتجات
805,مدير الإدارة العامة للتصديق الرقمي
806,نائب مساعد مدير المركز للتعرف المتقدم والهوية الرقمية
807,أخصائي أول مراكز التصديق
808,مدير إدارة مراكز التصديق
809,أخصائي مراكز التصديق
810,مسؤول مراكز التصديق
811,مدير إدارة حوكمة الثقة الرقمية
812,مسؤول حوكمة الثقة الرقمية
813,خبير حوكمة الثقة الرقمية
814,اخصائي أول حوكمة الثقة الرقمية
815,مسؤول علاقات وتكامل
816,أخصائي أول العلاقات و التكامل
817,أخصائي علاقات وتكامل
818,مدير إدارة العلاقات والتكامل
819,أخصائي أول مراقبة الأنظمة
820,فني مراقبة الأنظمة
821,مسؤول مراقبة الأنظمة
822,مدير قسم مراقبة الأنظمة
823,مسؤول خدمات الحوسبة
824,أخصائي خدمات الحوسبة
825,مدير قسم خدمات الحوسبة
826,مدير قسم تطوير واجهات المنتجات
827,مطور أنظمة
828,مطور أول أنظمة
829,مطور أنظمة مساعد
830,مدير قسم تطوير أنظمة الهوية المركزية
831,مدير قسم تطوير أنظمة التعرف المركزية
832,مدير قسم طلبات التعرف
833,مدير قسم طلبات الهوية
834,أخصائي اول التحول إلى إدارة البيانات والذكاء الاصطناعي
835,مدير الإدارة العامة لتطوير الخدمات والحلول التقنية
836,خبير  تطوير الخدمات والحلول التقنية
837,أخصائي أول تطوير المنتجات
838,أخصائي تطوير المنتجات
839,مسؤول الدعم الفني
840,مهندس برمجيات متقدم
841,مهندس برمجيات قائد
842,مدير إدارة تطوير البرمجيات التحليلة
843,مهندس برمجيات خبير
844,مهندس جودة البرمجيات
845,مهندس جودة البرمجيات متقدم
846,مدير إدارة مراقبة جودة المنتجات التحليلية
847,مدير الإدارة العامة لمنتجات تحليلات الوسائط
848,مساعد الرئيس التنفيذي لقطاع دعم اتخاذ القرار
849,مدير الإدارة العامة للتحليلات المصورة
850,مدير الإدارة العامة للدراسات الخاصة
851,محلل اقتصادي خبير
852,محلل أعمال قائد
853,مدير إدارة التحليلات المتقدمة والنمذجة
854,عالم بيانات متقدم
855,مدير إدارة التحليلات السريعة
856,مدير إدارة معمارية البيانات
857,مهندس بيانات متقدم
858,مدير إدارة تحليل الأعمال والنظم
859,خبير تحليل أعمال
860,مدير أول مشروع
861,مدير مشروع قائد
862,مدير الإدارة العامة للدراسات التحليلة
863,محلل اقتصادي قائد
864,مدير إدارة دراسات السياسات العامة
865,مدير إدارة دراسات الموارد الحكومية
866,مدير إدارة تحليلات البيانات والنمذجة
867,عالم بيانات قائد
868,مدير إدارة تصميم الاعمال والمحتوى
869,مهندس تصوير بيانات متقدم
870,مهندس تصوير بيانات
871,مدير إدارة تصوير البيانات في قطاع دعم اتخاذ القرار
872,مدير إدارة تطوير التحليلات
873,مهندس أنظمة متقدم
874,مدير إدارة هندسة الانظمة
875,مهندس أنظمة خبير
876,مهندس منصات
877,مهندس منصات قائد
878,مهندس منصات متقدم
879,مهندس منصات خبير
880,مدير إدارة هندسة المنصات
881,مهندس أمن سيبراني
882,مدير إدارة أمن الانظمة والشبكات
883,خبير خدمات تقنية
884,أخصائي خدمات تقنية قائد
885,مدير إدارة توحيد وتكامل البيانات
886,مدير مكتب مساعد الرئيس التنفيذي لقطاع تقنيات الرؤية الحاسوبية والصوت
887,مدير مكتب الرئيس التنفيذي لقطاع دعم إتخاذ القرار
888,مدير مكتب مساعد الرئيس التنفيذي لقطاع أنظمة البيانات والبنى التحتية
889,مدير إدارة منتجات تحليلات الوسائط
890,مدير إدارة تطوير برمجيات تحليلات الوسائط
891,مهندس جودة البرمجيات قائد
892,مدير إدارة مراقبة جودة منتجات تحليلات الوسائط
893,مدير الإدارة العامة لمنتجات دعم اتخاذ القرار
894,مدير إدارة منتجات دعم أتخاذ القرار
895,مدير إدارة تطوير برمجيات دعم اتخاذ القرار
896,مهندس جودة برمجيات قائد
897,مدير إدارة مراقبة جودة منتجات دعم اتخاذ القرار
898,مدير الإدارة العامة لتكامل المنتجات
899,مهندس واجهات وتجربة مستخدم
900,مدير إدارة التصميم وتجربة المستخدم
901,مدير إدارة تكامل المنتجات
902,مدير إدارة تطوير حلول دعم المنصات
903,مدير إدارة تطوير حلول أتمتة الجودة
904,مدير إدارة تجربة المستخدم
905,مصمم تجربة مستخدم مساعد
906,أخصائي تقنية
907,مهندس تجربة مستخدم
908,مهندس أول تجربة مستخدم
909,مدير عام إدارة تطوير المنتجات
910,مهندس جودة برمجيات مساعد
911,مدير إدارة جودة البرمجيات
912,أخصائي توسيم بيانات
913,مدير إدارة توسيم البيانات
914,أخصائي توسيم بيانات قائد
915,أخصائي أول توسيم بيانات
916,مدير إدارة هندسة البيانات
917,مساعد الرئيس التنفيذي لقطاع أنظمة البيانات والبنى التحتية
918,مدير الإدارة العامة للاشراف التقني على البيانات
919,مدير الإدارة العامة لإدارة البيانات
920,مشرف بيانات
921,مدير إدارة عمليات البيانات والصلاحيات
922,مشرف بيانات متقدم
923,مهندس بيانات قائد
924,مدير إدارة حلول البيانات
925,مدير الإدارة العامة لإدارة الانظمة والبنى التحتية
926,مدير مكتب مساعد الرئيس التنفيذي لقطاع الذكاء الاصطناعي التوليدي
927,مساعد الرئيس التنفيذي لقطاع الذكاء الاصطناعي التوليدي
928,مدير الإدارة العامة للذكاء الاصطناعي التوليدي
929,مدير إدارة تطوير أعمال الذكاء الاصطناعي التوليدي
930,مدير إدارة تخطيط أعمال الذكاء الاصطناعي التوليدي
931,مدير الإدارة العامة لتطوير وهندسة الخوارزميات المتقدمة
932,مدير إدارة هندسة حلول الذكاء الاصطناعي التوليدي
933,مهندس بيانات خبير
934,عالم بيانات خبير
935,مدير إدارة تطوير الخوارزميات والتحليلات المتقدمة
936,مدير الإدارة العامة لتطوير حلول الذكاء الاصطناعي التوليدي
937,مهندس ذكاء اصطناعي خبير
938,مدير إدارة تطوير تطبيقات الذكاء الاصطناعي التوليدي
939,مساعد الرئيس التنفيذي لقطاع تقنيات الرؤية الحاسوبية والصوت
940,مدير إدارة منتجات الرؤية الحاسبوية
941,مدير إدارة تطوير نماذج الرؤية الحاسوبية
942,مدير إدارة علم البيانات وتقييم نماذج الرؤية الحاسوبية
943,مدير الإدارة العامة لتطوير تقنيات الصوت
944,مدير إدارة منتجات تقنيات الصوت
945,مدير الإدارة العامة لهندسة تقنيات الرؤية الحاسوبية والصوت
946,مدير إدارة هندسة نظم الرؤية الحاسوبية والصوت
947,مدير إدارة ضمان الجودة واستمرارية الأعمال
948,مدير إدارة عمليات تعلم الآله لتقنيات الرؤية الحاسوبية والصوت
949,مساعد الرئيس التنفيذي لقطاع أنظمة المراقبة الذكية
950,مدير إدارة حسابات المستخدمين
951,أخصائي تخطيط استراتيجي
952,مدير إدارة تحليل ودعم أعمال منصة سواهر
953,مدير إدارة الاختبار والجودة لمنصة سواهر
954,أخصائي أول اختبار وجودة
955,أخصائي أول تصميم حلول تقنية
956,مدير الإدارة العامة لمشاريع الكاميرات والمواقع
957,مدير إدارة تخطيط ومتابعة مشاريع الكاميرات والمواقع
958,أخصائي أول مشاريع تقنية
959,مدير إدارة تنفيذ مشاريع الكاميرات والمواقع
960,أخصائي أول خدمات تقنية
961,أخصائي خدمات تقنية
962,مدير الإدارة العامة لمنصة سواهر
963,مدير إدارة تصميم الحلول التقنية لمنصة سواهر
964,أخصائي تشغيل وصيانة
965,مدير قسم التشغيل و الصيانة فرع الطائف
966,مدير قسم الدعم والمساندة
967,مدير قسم الشؤون الادارية والمالية فرع الطائف
968,مسؤول شؤون إدارية
969,مدير فرع مركز المعلومات الوطني بمحافظة الطائف
970,أخصائي أول تشغيل وصيانة
971,مدير إدارة التشغيل و الصيانة - بفرع منطقة الباحة
972,محترف دعم أول
973,مدير قسم الشؤون الادارية والمالية - فرع مركز المعلومات الوطني بمنطقة الباحة
974,مدير فرع مركز المعلومات الوطني بمنطقة الباحة
975,مدير إدارة التشغيل والصيانة - حائل
976,أخصائي دعم
977,مدير قسم الدعم والمساندة فرع حائل
978,أمين مخزون و مستودعات فرع منطقة حائل
979,مدير فرع مركز المعلومات الوطني بمنطقة حائل
980,مدير قسم التشغيل والصيانة فرع جازان
981,مدير قسم الدعم والمساندة فرع جازان
982,مدير قسم الشؤون الإدارية و المالية -فرع جازان
983,أمين مخزون و مستودعات فرع منطقة جازان
984,مدير فرع المركز بمنطقة جازان
985,فني صيانة
986,مدير قسم التشغيل و الصيانة - فرع أبها
987,مدير قسم الشؤون الادارية والمالية
988,أمين مستودع مساعد
989,مدير قسم الدعم والمساندة بفرع منطقة عسير
990,مسؤول دعم
991,مدير فرع مركز المعلومات في منطقة عسير
992,مدير قسم التشغيل والصيانة - فرع مركز المعلومات الوطني بمنطقة نجران
993,مدير قسم الدعم والمساندة فرع نجران
994,مدير قسم الشؤون الإدارية و المالية - فرع مركز المعلومات الوطني بمنطقة نجران
995,أمين مخزون و مستودعات فرع منطقة نجران
996,مدير فرع مركز المعلومات الوطني بمنطقة نجران
997,مدير شعبة مطار الامير محمد بن عبدالعزيز
998,مدير شعبة محافظة ينبع
999,فني تشغيل وصيانة
1000,خبير دعم ومساندة
1001,مدير قسم الدعم والمساندة فرع المدينة المنورة
1002,أخصائي أول دعم
1003,مدير قسم الشؤون الإدارية والمالية بفرع منطقة المدينة المنورة
1004,أمين مخزون و مستودعات فرع منطقة المدينة المنورة
1005,مدير فرع مركز المعلومات الوطني بمنطقة المدينة المنورة
1006,مدير قسم التشغيل والصيانة بفرع مركز المعلومات الوطني بمنطقة الجوف
1007,مدير شعبة القريات
1008,مدير قسم الدعم والمساندة في فرع مركز المعلومات الوطني بمنطقة الجوف
1009,مدير فرع مركز المعلومات الوطني بمنطقة الجوف
1010,مدير قسم الشؤون الإدارية والمالية - فرع المركز بمنطقة الجوف
1011,مدير ادارة التشغيل والصيانة فرع عرعر
1012,مدير قسم الدعم والمساندة بفرع مركز المعلومات الوطني بمنطقة الحدود الشمالية
1013,مدير قسم الشؤون الإدارية والمالية فرع عرعر
1014,مدير فرع مركز المعلومات الوطني بمنطقة الحدود الشمالية
1015,مدير قسم التشغيل و الصيانة فرع تبوك
1016,مدير قسم الدعم والمساندة فرع تبوك
1017,مدير قسم الشؤون الادارية والمالية فرع تبوك
1018,مدير فرع مركز المعلومات الوطني بمنطقة تبوك
1019,فني حاسب
1020,مدير شعبة محافظة حفر الباطن
1021,مدير قسم الدعم والمساندة بالمنطقة الشرقية
1022,مدير قسم الشؤون الادارية والمالية بالمنطقة الشرقية
1023,مدير قسم التشغيل والصيانة فرع الدمام
1024,مدير فرع مركز المعلومات الوطني بالمنطقة الشرقية
1025,مدير قسم الشئون الادارية والمالية بفرع منطقة مكة المكرمة
1026,مدير قسم التشغيل والصيانة - فرع جدة
1027,مدير فرع مركز المعلومات الوطني بمنطقة مكة المكرمة
1028,مدير شعبة العاصمة المقدسة
1029,مدير شعبة مطار الملك خالد
1030,مدير شعبة ديوان الوزارة
1031,مدير شعبة جنوب منطقة الرياض
1032,مدير قسم التشغيل والصيانة-فرع الرياض
1033,مدير قسم الدعم والمساندة بفرع منطقة الرياض
1034,فني اتصالات
1035,مدير قسم الشئون الإدارية والمالية بفرع الرياض
1036,مستشار لمدير مركز المعلومات الوطني ومشرف على فرع المركز بمنطقة الرياض
1037,مدير قسم الشؤون الادارية والمالية فرع القصيم
1038,مدير قسم التشغيل والصيانة بفرع مركز المعلومات الوطني بمنطقة القصيم
1039,مراقب جودة
1040,مدير فرع مركز المعلومات الوطني بمنطقة القصيم
1041,مدير الإدارة العامة لمنصة بناء القدرات والمحتوى الرقمي
1042,مسؤول تصميم المحتوى الرقمي
1043,مسؤول منصة بناء القدرات
1044,أخصائي منصة بناء القدرات
1045,أخصائي تصميم المحتوى الرقمي
1046,مهندس برمجيات أول
1047,Technical Project Manager
1048,مدير عام مركز التميز للبرمجيات
1049,كبير باحثي الذكاء الاصطناعي
1050,مهندس ذكاء اصطناعي
